source	time	heading	story	url
Livemint	1538550000	NGT raps NHAI for not maintaining mandatory green cover along highways	A bench of NGT chairperson Justice Adarsh Kumar Goel slammed the NHAI for allowing construction along the highways and said all its policies were only ...	https://news.google.com/articles/CBMiemh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9Qb2xpdGljcy9BbzlzZjdua3pydEZWRDRuYXZyWGlKL05HVC1yYXBzLU5IQUktZm9yLW5vdC1tYWludGFpbmluZy1tYW5kYXRvcnktZ3JlZW4tY292ZXItYWxvbi5odG1s0gHNAWh0dHBzOi8vd3d3LWxpdmVtaW50LWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL3d3dy5saXZlbWludC5jb20vUG9saXRpY3MvQW85c2Y3bmt6cnRGVkQ0bmF2clhpSi9OR1QtcmFwcy1OSEFJLWZvci1ub3QtbWFpbnRhaW5pbmctbWFuZGF0b3J5LWdyZWVuLWNvdmVyLWFsb24uaHRtbD9mYWNldD1hbXAmYW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU?hl=en-IN&gl=IN&ceid=IN%3Aen
The Washington Post	1549847214	Devastated by one shutdown, dreading the next	As Friday's deadline approaches, a federal employee wonders: 'How am I supposed to dig out?'	https://news.google.com/articles/CAIiEK8u379a44N_ifsqprUqKYsqGAgEKg8IACoHCAowjtSUCjC30XQwzqe5AQ?hl=en-IN&gl=IN&ceid=IN%3Aen
The New Indian Express	1547020800	Green cover mission benefits farmers in Andhra Pradesh	From 2014 to 2018, plantation of saplings has been implemented successfully among 1.59 lakh farmers in 2.7 lakh acres of land.	https://news.google.com/articles/CBMic2h0dHA6Ly93d3cubmV3aW5kaWFuZXhwcmVzcy5jb20vc3RhdGVzL2FuZGhyYS1wcmFkZXNoLzIwMTkvamFuLzA5L2dyZWVuLWNvdmVyLW1pc3Npb24tYmVuZWZpdHMtZmFybWVycy0xOTIyNjk3Lmh0bWzSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen
Best Media Info	1545897600	The Hindu starts new initiative to increase green cover of Chennai	National daily The Hindu has embarked on a new initiative to help increase the green cover in and around Chennai by reaching out to its readers. A sapling will ...	https://news.google.com/articles/CBMiZWh0dHBzOi8vYmVzdG1lZGlhaW5mby5jb20vMjAxOC8xMi90aGUtaGluZHUtc3RhcnRzLW5ldy1pbml0aWF0aXZlLXRvLWluY3JlYXNlLWdyZWVuLWNvdmVyLW9mLWNoZW5uYWkv0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Economic Times	1527836400	Green cover along highways: NGT seeks Centre's reply in two weeks	NEW DELHI: The National Green Tribunal has directed the Centre and the National Highways Authority of India (NHAI) to respond within two weeks to a show ...	https://news.google.com/articles/CBMilgFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbmV3cy9wb2xpdGljcy1hbmQtbmF0aW9uL2dyZWVuLWNvdmVyLWFsb25nLWhpZ2h3YXlzLW5ndC1zZWVrcy1jZW50cmVzLXJlcGx5LWluLXR3by13ZWVrcy9hcnRpY2xlc2hvdy82NDQxNzYxNS5jbXPSAd0BaHR0cHM6Ly9tLWVjb25vbWljdGltZXMtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvbS5lY29ub21pY3RpbWVzLmNvbS9uZXdzL3BvbGl0aWNzLWFuZC1uYXRpb24vZ3JlZW4tY292ZXItYWxvbmctaGlnaHdheXMtbmd0LXNlZWtzLWNlbnRyZXMtcmVwbHktaW4tdHdvLXdlZWtzL2FtcF9hcnRpY2xlc2hvdy82NDQxNzYxNS5jbXM_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU?hl=en-IN&gl=IN&ceid=IN%3Aen
Times of India	1544342400	‘Debris killing green cover at Kalamboli’	NAVI MUMBAI: Dumping of construction debris and garbage along the vast embankment of the Kalamboli holding pond adjoining Sion-Panvel highway and ...	https://news.google.com/articles/CAIiEGmN-GbXBzgHt6aqWWqps5UqGQgEKhAIACoHCAowzrL9CjDC7vQCMKCT1wU?hl=en-IN&gl=IN&ceid=IN%3Aen
Indiatimes.com	1541836800	As parking under Bandra green cover gets push, locals see red	MUMBAI: The BMC proposal for an underground parking lot below the Raosaheb Patwardhan Garden adjacent to Linking Road in Bandra has inched closer to ...	https://news.google.com/articles/CAIiEE8OtcbrXsiKXfLfsnKJB-8qGQgEKhAIACoHCAow4ujcCjDxjc8BMNi5hwI?hl=en-IN&gl=IN&ceid=IN%3Aen
NDTV	1545552000	Telangana Seeks 100 Crore From Centre To Extend Green Cover	Telangana Chief Minister K Chandrashekhar Rao on Saturday requested Union Environment Minister Harsh Vardhan to extend support to the state's efforts to ...	https://news.google.com/articles/CBMiZ2h0dHBzOi8vd3d3Lm5kdHYuY29tL3RlbGFuZ2FuYS1uZXdzL3RlbGFuZ2FuYS1zZWVrcy0xMDAtY3JvcmUtZnJvbS1jZW50cmUtdG8tZXh0ZW5kLWdyZWVuLWNvdmVyLTE5NjY3NzLSAcEBaHR0cHM6Ly93d3ctbmR0di1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvcy93d3cubmR0di5jb20vdGVsYW5nYW5hLW5ld3MvdGVsYW5nYW5hLXNlZWtzLTEwMC1jcm9yZS1mcm9tLWNlbnRyZS10by1leHRlbmQtZ3JlZW4tY292ZXItMTk2Njc3Mj9hbXA9MSZha2FtYWktcnVtPW9mZiZhbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ?hl=en-IN&gl=IN&ceid=IN%3Aen
The Ringer	1543305600	Judging ‘Green Book’ by Its Cover	The latest entry in the 'Driving Miss Daisy' School of Simplistic History and Sentimentality is larded with problems. Why do movies like this keep happening?	https://news.google.com/articles/CBMicmh0dHBzOi8vd3d3LnRoZXJpbmdlci5jb20vbW92aWVzLzIwMTgvMTEvMjcvMTgxMTI4ODAvZ3JlZW4tYm9vay1yYWNlLXZpZ2dvLW1vcnRlbnNlbi1tYWhlcnNoYWxhLWFsaS1wZXRlci1mYXJyZWxsedIByQFodHRwczovL3d3dy10aGVyaW5nZXItY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvd3d3LnRoZXJpbmdlci5jb20vcGxhdGZvcm0vYW1wL21vdmllcy8yMDE4LzExLzI3LzE4MTEyODgwL2dyZWVuLWJvb2stcmFjZS12aWdnby1tb3J0ZW5zZW4tbWFoZXJzaGFsYS1hbGktcGV0ZXItZmFycmVsbHk_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU?hl=en-IN&gl=IN&ceid=IN%3Aen
The Hindu	1537167600	Wide road means more toxic fumes, less green cover	Environmental activists want government to transplant trees to maintain green cover along New Natham Road.	https://news.google.com/articles/CBMicmh0dHBzOi8vd3d3LnRoZWhpbmR1LmNvbS9uZXdzL2NpdGllcy9NYWR1cmFpL3dpZGUtcm9hZC1tZWFucy1tb3JlLXRveGljLWZ1bWVzLWxlc3MtZ3JlZW4tY292ZXIvYXJ0aWNsZTI0OTY1MDQyLmVjZdIBwAFodHRwczovL3d3dy10aGVoaW5kdS1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvcy93d3cudGhlaGluZHUuY29tL25ld3MvY2l0aWVzL01hZHVyYWkvd2lkZS1yb2FkLW1lYW5zLW1vcmUtdG94aWMtZnVtZXMtbGVzcy1ncmVlbi1jb3Zlci9hcnRpY2xlMjQ5NjUwNDIuZWNlL2FtcC8_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU?hl=en-IN&gl=IN&ceid=IN%3Aen
The Hindu	1540450800	Chittoor district set to achieve 35% green cover	An evaluation team of the Vanam-Manam 2018 plantation year has observed that 2.68 crore seedlings were distributed to stakeholders of various departments ...	https://news.google.com/articles/CAIiECUIAJhLuCSIrD0ahaS92VgqGQgEKhAIACoHCAowiYr-CjD1iIoDMMT73AU?hl=en-IN&gl=IN&ceid=IN%3Aen
The New Indian Express	1535871600	MAMC campus to get a 'vertical' green cover	In a move to reduce air pollution and increase green cover in the city, the idea has experimented at various locations including the newly built Delhi Meerut ...	https://news.google.com/articles/CBMidGh0dHA6Ly93d3cubmV3aW5kaWFuZXhwcmVzcy5jb20vdGhlc3VuZGF5c3RhbmRhcmQvMjAxOC9zZXAvMDIvbWFtYy1jYW1wdXMtdG8tZ2V0LWEtdmVydGljYWwtZ3JlZW4tY292ZXItMTg2NjI2OS5odG1s0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
India Today	1529910000	Delhi green cover to stay as high court stays tree-felling	The Delhi High Court on Monday directed state-owned construction company National Buildings Construction Corporation (NBCC) to not to cut any more trees ...	https://news.google.com/articles/CBMic2h0dHBzOi8vd3d3LmluZGlhdG9kYXkuaW4vaW5kaWEvc3RvcnkvZGVsaGktZ3JlZW4tY292ZXItdG8tc3RheS1hcy1oaWdoLWNvdXJ0LXN0YXlzLXRyZWUtZmVsbGluZy0xMjY5MDA3LTIwMTgtMDYtMjXSAcEBaHR0cHM6Ly93d3ctaW5kaWF0b2RheS1pbi5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL3d3dy5pbmRpYXRvZGF5LmluL2FtcC9pbmRpYS9zdG9yeS9kZWxoaS1ncmVlbi1jb3Zlci10by1zdGF5LWFzLWhpZ2gtY291cnQtc3RheXMtdHJlZS1mZWxsaW5nLTEyNjkwMDctMjAxOC0wNi0yNT9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ?hl=en-IN&gl=IN&ceid=IN%3Aen
The New Indian Express	1541750400	Tailor stitches green cover in and around Alwarpet	Vijayabhaskaranis another example to prove that not all heroes wear capes.	https://news.google.com/articles/CBMiemh0dHA6Ly93d3cubmV3aW5kaWFuZXhwcmVzcy5jb20vY2l0aWVzL2NoZW5uYWkvMjAxOC9ub3YvMDkvdGFpbG9yLXN0aXRjaGVzLWdyZWVuLWNvdmVyLWluLWFuZC1hcm91bmQtYWx3YXJwZXQtMTg5NTY4OS5odG1s0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
The New Indian Express	1530601200	Green cover on highways: NGT slaps a fine of Rs 50000 each on Karnataka, Manipur	The bench noted that Karnataka, Manipur have not furnished information on roads in different areas of these states where trees have been felled and areas ...	https://news.google.com/articles/CBMijgFodHRwOi8vd3d3Lm5ld2luZGlhbmV4cHJlc3MuY29tL25hdGlvbi8yMDE4L2p1bC8wMy9ncmVlbi1jb3Zlci1vbi1oaWdod2F5cy1uZ3Qtc2xhcHMtYS1maW5lLW9mLXJzLTUwMDAwLWVhY2gtb24ta2FybmF0YWthLW1hbmlwdXItMTgzNzU5Ny5odG1s0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
The Hindu	1540364400	Green cover to be improved near butterfly conservatory	The Forest department has planned to improve green cover in the buffer zone near the Tropical Butterfly Conservatory at Srirangam.Measuring about 10 ...	https://news.google.com/articles/CAIiEGr-jea5AojnitSYSAX7FL8qGQgEKhAIACoHCAowiYr-CjD1iIoDMPmG6gU?hl=en-IN&gl=IN&ceid=IN%3Aen
KQED	1541142000	Vince Staples and Green Day: Talking With 'Dookie' Cover Artist Richie Bucher	Vince Staples' 'FM' album cover pays tribute to Green Day—so we chatted with the original artist for 'Dookie' about it.	https://news.google.com/articles/CAIiEGyNrs2jYAVkYSbTQpUEkOAqGAgEKg8IACoHCAowtbypAjDOrCswlseeBg?hl=en-IN&gl=IN&ceid=IN%3Aen
Hindustan Times	1534143600	Noida to spend Rs 22 crore to increase green cover in 2018	The Noida Authority has set a budget of Rs 22 crore for a massive plantation drive initiated by the state government to increase green cover. It aims to plant four ...	https://news.google.com/articles/CBMigQFodHRwczovL3d3dy5oaW5kdXN0YW50aW1lcy5jb20vbm9pZGEvbm9pZGEtdG8tc3BlbmQtcnMtMjItY3JvcmUtdG8taW5jcmVhc2UtZ3JlZW4tY292ZXItaW4tMjAxOC9zdG9yeS1xbUlYellGNkJuZ0hBOTRxYWl3NWRQLmh0bWzSAdABaHR0cHM6Ly9tLWhpbmR1c3RhbnRpbWVzLWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL20uaGluZHVzdGFudGltZXMuY29tL25vaWRhL25vaWRhLXRvLXNwZW5kLXJzLTIyLWNyb3JlLXRvLWluY3JlYXNlLWdyZWVuLWNvdmVyLWluLTIwMTgvc3RvcnktcW1JWHpZRjZCbmdIQTk0cWFpdzVkUF9hbXAuaHRtbD9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ?hl=en-IN&gl=IN&ceid=IN%3Aen
The Financial Express	1533711600	Increasing green cover: Central Railway plants 2.73 lakh saplings in two months	The Central Railway has planted 2.73 lakh saplings in its various divisions in the last two months as a part of its effort to increase the green cover, an official said.	https://news.google.com/articles/CAIiEAhLphBlCS-erfaTlz9JrUAqGQgEKhAIACoHCAow55veCjDzvdUBMIPh5gU?hl=en-IN&gl=IN&ceid=IN%3Aen
TODAY	1546848000	David Beckham's green eye makeup on Love magazine cover gets attention	David Beckham wore green eyeliner on the cover of Love magazine.	https://news.google.com/articles/CAIiECVx0tQqD0Yx_6KRgosEyToqGQgEKhAIACoHCAowrYaCCzD3xf4CML2G8gU?hl=en-IN&gl=IN&ceid=IN%3Aen
No-Till Farmer	1531983600	Green Cover Seed to Market New 'Smart Radish'	BLADEN, Neb. — Green Cover Seed announced it will be marketing a new variety of cover crop radish named the “Smart Radish” that is bred specifically for the ...	https://news.google.com/articles/CBMiV2h0dHBzOi8vd3d3Lm5vLXRpbGxmYXJtZXIuY29tL2FydGljbGVzLzgwNTItZ3JlZW4tY292ZXItc2VlZC10by1tYXJrZXQtbmV3LXNtYXJ0LXJhZGlzaNIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen
Indiatimes.com	1540450800	Indian Cities Are Quickly Losing Green Cover And Gurugram Is Next In Line. God Save The Green!	But most don't have a clue about the 380 acre lush green Aravali Biodiversity Park- perhaps the only green patch of land left in main city Gurgaon being ...	https://news.google.com/articles/CAIiENr7QBHHxUueI2seRRVCRf8qGQgEKhAIACoHCAow4ujcCjDxjc8BMNi5hwI?hl=en-IN&gl=IN&ceid=IN%3Aen
Times of India	1536735600	Bihar to up green cover to 17% by 2022	PATNA: The Bihar environment and forest department has targeted to up the state's green cover to 17% by 2022.	https://news.google.com/articles/CAIiEKoJp-fRVG1KtFwM0dIPQkgqGQgEKhAIACoHCAowzrL9CjDC7vQCMKCT1wU?hl=en-IN&gl=IN&ceid=IN%3Aen
Zee Business	1542441600	NGT allows construction of Noida hospital, but orders planting 1,500 trees for lost green cover	"Refusing to interfere with the construction of Kailash Hospital in Noida, the NGT in an order released on Friday said it did not find any ""illegality in environmental ..."	https://news.google.com/articles/CBMihQFodHRwczovL3d3dy56ZWViaXouY29tL2luZGlhL25ld3Mtbmd0LWFsbG93cy1jb25zdHJ1Y3Rpb24tb2Ytbm9pZGEtaG9zcGl0YWwtYnV0LW9yZGVycy1wbGFudGluZy0xNTAwLXRyZWVzLWZvci1sb3N0LWdyZWVuLWNvdmVyLTcxOTYy0gHQAWh0dHBzOi8vd3d3LXplZWJpei1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvcy93d3cuemVlYml6LmNvbS9pbmRpYS9uZXdzLW5ndC1hbGxvd3MtY29uc3RydWN0aW9uLW9mLW5vaWRhLWhvc3BpdGFsLWJ1dC1vcmRlcnMtcGxhbnRpbmctMTUwMC10cmVlcy1mb3ItbG9zdC1ncmVlbi1jb3Zlci03MTk2Mi9hbXA_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU?hl=en-IN&gl=IN&ceid=IN%3Aen
The New Indian Express	1528009200	Onus on nurturing seedlings planted to increase green cover	A scientific analysis of the data along with the rate of destruction caused by wilting over the years roughly shows only 30-32 per cent of seedlings survive.	https://news.google.com/articles/CBMijgFodHRwOi8vd3d3Lm5ld2luZGlhbmV4cHJlc3MuY29tL2NpdGllcy90aGlydXZhbmFudGhhcHVyYW0vMjAxOC9qdW4vMDMvb251cy1vbi1udXJ0dXJpbmctc2VlZGxpbmdzLXBsYW50ZWQtdG8taW5jcmVhc2UtZ3JlZW4tY292ZXItMTgyMzAyNC5odG1s0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
The Nation	1536649200	Thailand's green cover in slow decline as 40% goal remains out of reach	THAILAND has been ambitiously aiming to have 40 per cent of its land turned into lush green forests, but this goal set in 1975 has yet to be accomplished.	https://news.google.com/articles/CAIiEO1W_sYZpHnzWx7FEWrihHkqGQgEKhAIACoHCAowl6LeCjC7ydUBMKGbmQI?hl=en-IN&gl=IN&ceid=IN%3Aen
Stars and Stripes	1542355200	Families of slain Green Berets sue Jordan, charging a cover-up attempt in 2016 deaths	WASHINGTON — The families of three Green Berets killed by a member of the Jordanian Air Force as they entered a base in Jordan filed a lawsuit against that ...	https://news.google.com/articles/CBMiemh0dHBzOi8vd3d3LnN0cmlwZXMuY29tL25ld3MvZmFtaWxpZXMtb2Ytc2xhaW4tZ3JlZW4tYmVyZXRzLXN1ZS1qb3JkYW4tY2hhcmdpbmctYS1jb3Zlci11cC1hdHRlbXB0LWluLTIwMTYtZGVhdGhzLTEuNTU2OTMx0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Hindustan Times	1537426800	Development should be planned to cut loss of Gurugram’s green cover	While there are many benefits of city life, it is crucial to recognise that unplanned and destructive urbanisation will cause problems to us all.	https://news.google.com/articles/CBMijAFodHRwczovL3d3dy5oaW5kdXN0YW50aW1lcy5jb20vZ3VyZ2Fvbi9kZXZlbG9wbWVudC1zaG91bGQtYmUtcGxhbm5lZC10by1jdXQtbG9zcy1vZi1ndXJ1Z3JhbS1zLWdyZWVuLWNvdmVyL3N0b3J5LWxLTFRNektCZjl5OElLVXp1U292MksuaHRtbNIB2wFodHRwczovL20taGluZHVzdGFudGltZXMtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvbS5oaW5kdXN0YW50aW1lcy5jb20vZ3VyZ2Fvbi9kZXZlbG9wbWVudC1zaG91bGQtYmUtcGxhbm5lZC10by1jdXQtbG9zcy1vZi1ndXJ1Z3JhbS1zLWdyZWVuLWNvdmVyL3N0b3J5LWxLTFRNektCZjl5OElLVXp1U292MktfYW1wLmh0bWw_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU?hl=en-IN&gl=IN&ceid=IN%3Aen
The Times of India	1534748400	Pruning, beautification hack into Kolkata’s green cover	KOLKATA: Full-grown trees are being butchered across the city in the name of construction, pavement beautification or pruning exercises.	https://news.google.com/articles/CAIiEI_tnerho2f-rXwdf6aFl8cqGQgEKhAIACoHCAowzrL9CjDC7vQCMKCT1wU?hl=en-IN&gl=IN&ceid=IN%3Aen
Odisha Television Ltd.	1541750400	Odisha to spend Rs 448 cr for green cover along river banks	The Odisha Cabinet today approved a proposal to create green cover along the banks of major rivers such as the Mahanadi, Brahmani, Baitarini and Rusikulya ...	https://news.google.com/articles/CBMiXWh0dHBzOi8vb2Rpc2hhdHYuaW4vb2Rpc2hhL29kaXNoYS10by1zcGVuZC1ycy00NDgtY3ItZm9yLWdyZWVuLWNvdmVyLWFsb25nLXJpdmVyLWJhbmtzLTMzMjE4M9IBpQFodHRwczovL29kaXNoYXR2LWluLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvb2Rpc2hhdHYuaW4vb2Rpc2hhL29kaXNoYS10by1zcGVuZC1ycy00NDgtY3ItZm9yLWdyZWVuLWNvdmVyLWFsb25nLXJpdmVyLWJhbmtzLTMzMjE4My9hbXA_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU?hl=en-IN&gl=IN&ceid=IN%3Aen
Deccan Herald	1535007600	In the expanse of the green cover	Making a career choice that is aligned with protecting the environment is the 'in' thing. Rama Natarajan gets into the details of the opportunities available in the ...	https://news.google.com/articles/CBMiVWh0dHBzOi8vd3d3LmRlY2NhbmhlcmFsZC5jb20vc3VwcGxlbWVudHMvZGgtZWR1Y2F0aW9uL2V4cGFuc2UtZ3JlZW4tY292ZXItNjg4ODAyLmh0bWzSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen
The New Indian Express	1535266800	3000 saplings to help regain Bhubaneshwar's green cover	In its effort to expand city's green cover, the Bhubaneswar Municipal Corporation (BMC) has launched a plantation drive under which 3,000 saplings will be ...	https://news.google.com/articles/CBMifWh0dHA6Ly93d3cubmV3aW5kaWFuZXhwcmVzcy5jb20vc3RhdGVzL29kaXNoYS8yMDE4L2F1Zy8yNi8zMDAwLXNhcGxpbmdzLXRvLWhlbHAtcmVnYWluLWJodWJhbmVzaHdhcnMtZ3JlZW4tY292ZXItMTg2MjkwOC5odG1s0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
The New Indian Express	1543737600	El Nino, lack of green cover, pollution delay winter in Delhi	December is here and the famed 'Dilli ki sardi' is not being felt by residents of the national capital.	https://news.google.com/articles/CBMifWh0dHA6Ly93d3cubmV3aW5kaWFuZXhwcmVzcy5jb20vdGhlc3VuZGF5c3RhbmRhcmQvMjAxOC9kZWMvMDIvZWwtbmluby1sYWNrLW9mLWdyZWVuLWNvdmVyLXBvbGx1dGlvbi1kZWxheS13aW50ZXItMTkwNjE2OS5odG1s0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
The Financial Express	1535871600	Himachal Pradesh aims to increase green cover	The Himachal Pradesh government has taken various initiatives to increase its green cover and ensure environmental conservation, including three forestry ...	https://news.google.com/articles/CAIiEOgOwsyV-Y_JUP9_l10KYUIqGQgEKhAIACoHCAow55veCjDzvdUBMPTc5gU?hl=en-IN&gl=IN&ceid=IN%3Aen
Alternative Nation	1545811200	Watch Green Day Cover Nirvana Classic, Did They Butcher It?	The Coverups (which is basically Green Day under another name as a cover band, with Billie Joe Armstrong and Mike Dirnt) covered Nirvana's “Drain You” in ...	https://news.google.com/articles/CBMiS2h0dHA6Ly93d3cuYWx0ZXJuYXRpdmVuYXRpb24ubmV0L2dyZWVuLWRheS1jb3Zlci1uaXJ2YW5hLWNsYXNzaWMtZHJhaW4teW91L9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen
The Hindu	1542528000	Gaja blows away green cover of Keezhathur	A dusty track abutting the Pudukottai - Alangudi main road with damaged branches and tree trunks, dangling wires and damaged tiles of houses on either sides ...	https://news.google.com/articles/CAIiEAweD4cTNWG5B4sLwgeJmqsqGQgEKhAIACoHCAowiYr-CjD1iIoDMPmG6gU?hl=en-IN&gl=IN&ceid=IN%3Aen
The Tribune	1535785200	Walls around Golden Temple to have green cover	GS Paul. Tribune News *Service*. Amritsar, August 31. After installing pollution control monitoring system to keep a watch on the Air Quality Index, the Punjab ...	https://news.google.com/articles/CBMiY2h0dHBzOi8vd3d3LnRyaWJ1bmVpbmRpYS5jb20vbmV3cy9wdW5qYWIvd2FsbHMtYXJvdW5kLWdvbGRlbi10ZW1wbGUtdG8taGF2ZS1ncmVlbi1jb3Zlci82NDYwMDguaHRtbNIBpwFodHRwczovL20tdHJpYnVuZWluZGlhLWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL20udHJpYnVuZWluZGlhLmNvbS9hcnRpY2xlL3dhbGxzLWFyb3VuZC1nb2xkZW4tdGVtcGxlLXRvLWhhdmUtZ3JlZW4tY292ZXIvNjQ2MDA4L2FtcD9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ?hl=en-IN&gl=IN&ceid=IN%3Aen
Deccan Herald	1536649200	PIL seeks directions to prevent erosion of green cover	The High Court of Karnataka directed the state to submit its response while hearing a public interest litigation challenging the government's failure to implement ...	https://news.google.com/articles/CBMiQmh0dHBzOi8vd3d3LmRlY2NhbmhlcmFsZC5jb20vY2l0eS9waWwtc2Vla3MtZGlyZWN0aW9ucy02OTIxNTMuaHRtbNIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen
The Hindu	1535698800	A ₹228-cr. project to take city’s green cover to 20%	Plantation to take place across all 15 zones; drive to go on till 2023.	https://news.google.com/articles/CAIiECphaPUlSx7dNIySBO0e4OAqGQgEKhAIACoHCAowiYr-CjD1iIoDMPmG6gU?hl=en-IN&gl=IN&ceid=IN%3Aen
The Wire	1538636400	It's Aarey vs Metro Rail as Mumbai Continues to Lose Its Green Cover	Situated in north Mumbai, Aarey is the only green-belt area in Mumbai's suburbs, an oasis in the rapidly spreading urban sprawl. However, owing to metro ...	https://news.google.com/articles/CBMiWGh0dHBzOi8vdGhld2lyZS5pbi91cmJhbi9pdHMtYWN0aXZpc3RzLXZlcnN1cy1tbXJjbC1hcy1hYXJleS1sb3Nlcy1ncmVlbi1jb3Zlci1pbi1tdW1iYWnSAaABaHR0cHM6Ly90aGV3aXJlLWluLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvdGhld2lyZS5pbi91cmJhbi9pdHMtYWN0aXZpc3RzLXZlcnN1cy1tbXJjbC1hcy1hYXJleS1sb3Nlcy1ncmVlbi1jb3Zlci1pbi1tdW1iYWkvYW1wLz9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ?hl=en-IN&gl=IN&ceid=IN%3Aen
The Intercept	1542355200	SEAL Team 6 Members and Special Forces Marines Charged With Green Beret Murder and Cover-Up	The Navy has formally accused a member of SEAL Team 6 with choking a Green Beret to death last year, and then using his field medic skills to cut open the ...	https://news.google.com/articles/CBMiQmh0dHBzOi8vdGhlaW50ZXJjZXB0LmNvbS8yMDE4LzExLzE2L3NlYWwtdGVhbS02LWdyZWVuLWJlcmV0LWRlYXRoL9IBlgFodHRwczovL3N0YXRpYy10aGVpbnRlcmNlcHQtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvc3RhdGljLnRoZWludGVyY2VwdC5jb20vYW1wL3NlYWwtdGVhbS02LWdyZWVuLWJlcmV0LWRlYXRoLmh0bWw_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU?hl=en-IN&gl=IN&ceid=IN%3Aen
The Times of India	1533970800	MSU to start tree mapping for increasing green cover	VADODARA: The M S University will opt for tree mapping of the campus which is spread across 272 acres to undertake plantation in the planned way by st.	https://news.google.com/articles/CAIiEPs2VtknT5bzBTkCrc_J92cqGQgEKhAIACoHCAowzrL9CjDC7vQCMKCT1wU?hl=en-IN&gl=IN&ceid=IN%3Aen
NewsOK.com	1547107200	Taxing the wealthy won't cover ambitious green plan	SINCE the night in June when she upset a 10-term incumbent in a primary, U.S. Rep. Alexandria Ocasio-Cortez, D-N.Y., has been the most talked-about new ...	https://news.google.com/articles/CBMiVWh0dHBzOi8vbmV3c29rLmNvbS9hcnRpY2xlLzU2MTk4NDQvdGF4aW5nLXRoZS13ZWFsdGh5LXdvbnQtY292ZXItYW1iaXRpb3VzLWdyZWVuLXBsYW7SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen
